"endTime","artistName","trackName","msPlayed"
"2023-04-10 12:15","Don Omar","Dile",1459
"2023-04-10 12:15","Don Omar","Dile",0
"2023-04-10 12:15","No Te Va Gustar","Venganza",0
"2023-04-10 12:15","Quemar tu Casa","Episodio 1",1906
"2023-04-10 12:16","Teorías de Conspiración","Las tribus perdidas de Israel Pt. 1",1731
"2023-04-10 12:16","Leo Mattioli","Llorarás Más de Diez Veces",840
"2023-04-10 12:16","Leo Mattioli","Tramposa y Mentirosa",0
"2023-04-11 11:04","El Chapo: El Jefe y su Juicio","EP 1: El Fixer",0
"2023-04-11 11:07","Job Interview Preparation Simplified","What are your greatest weaknesses?",277206
"2023-04-11 11:09","El Chapo: El Jefe y su Juicio","EP 1: El Fixer",0
"2023-04-11 11:10","El Chapo: El Jefe y su Juicio","EP 1: El Fixer",0
"2023-04-11 11:13","El Chapo: El Jefe y su Juicio","EP 1: El Fixer",0
"2023-04-11 11:13","Job Interview Preparation Simplified","Why do you want this job?",233786
"2023-04-11 11:19","Job Interview Preparation Simplified","Where do you see yourself in five years?",6503
"2023-04-11 11:19","Job Interview Preparation Simplified","What is your salary range expectation?",339416
"2023-04-11 11:24","El Chapo: El Jefe y su Juicio","EP 1: El Fixer",0
"2023-04-11 11:25","El Chapo: El Jefe y su Juicio","EP 1: El Fixer",0
"2023-04-11 11:28","Job Interview Preparation Simplified","Where do you see yourself in five years?",261900
"2023-04-11 11:28","El Chapo: El Jefe y su Juicio","EP 1: El Fixer",0
"2023-04-11 11:32","El Chapo: El Jefe y su Juicio","EP 1: El Fixer",0
"2023-04-11 11:33","Job Interview Preparation Simplified","What skills would you bring to the job?",287435
"2023-04-11 11:35","El Chapo: El Jefe y su Juicio","EP 1: El Fixer",0
"2023-04-11 11:35","Job Interview Preparation Simplified","How would you describe yourself?",131515
"2023-04-11 11:35","Job Interview Preparation Simplified","What skills would you bring to the job?",2773
"2023-04-11 11:36","Good Enough","Cheeky",38028
"2023-04-11 11:36","ikeya","dreamy nights",4772
"2023-04-11 11:36","ikeya","dreamy nights",4595
"2023-04-11 11:36","ikeya","dreamy nights",1435
"2023-04-11 11:36","Big One","En La Intimidad | CROSSOVER #1",0
"2023-04-11 11:36","El Loco Amato","Un Buen Perdedor",0
"2023-04-11 11:36","El Chapo: El Jefe y su Juicio","EP 1: El Fixer",320
"2023-04-11 11:36","Job Interview Preparation Simplified","How would you describe yourself?",6666
"2023-04-11 11:36","Taiu","Rara Vez",3437
"2023-04-11 11:36","Taiu","Rara Vez",0
"2023-04-11 11:36","Noji","On My Way",2922
"2023-04-11 11:36","Tru La La","Un Cigarrillo y Te Vas / Déjame Mañana / Taqui Taqui / Mar de Emociones - En Vivo",0
"2023-04-11 11:36","Ulises Bueno","Me Levanté",0
"2023-04-11 11:36","Another One","Here We Go",0
"2023-04-11 11:36","Marama","Ya No Llora - En Vivo",0
"2023-04-11 12:01","La Hora Perturbadora","Los secretos más oscuros de la dark web I Episodio 18",1321000
"2023-04-11 14:32","El Chapo: El Jefe y su Juicio","EP 1: El Fixer",0
"2023-04-11 14:36","Banda Registrada","Usted Se Me Llevo la Vida",254053
"2023-04-11 14:39","La K'onga","Enséñame A Vivir Sin Ti",190250
"2023-04-11 14:40","Dale Q' Va","Te Esperé",15184
"2023-04-12 11:59","El Chapo: El Jefe y su Juicio","EP 1: El Fixer",0
"2023-04-12 12:03","Banda Registrada","Usted Se Me Llevo la Vida",254053
"2023-04-12 12:06","Dale Q' Va","Te Esperé",168344
"2023-04-12 12:09","La Contra","En La Orilla de Mi Cama",190772
"2023-04-12 12:12","Tyago Griffo","Respetemos el duelo",174140
"2023-04-12 12:13","Facu Y La Fuerza","En Eso No Quedamos",33049
"2023-04-12 12:17","Los Cadiz","Tu Sombra en Mi",235546
"2023-04-12 12:20","Trinidad","Contigo Me Gusta",174760
"2023-04-12 12:23","Chebere","Me Parece Que",222906
"2023-04-12 12:26","La Contra","No Me Enseñaste",182206
"2023-04-12 12:27","La K'onga","La Duda",26644
"2023-04-12 12:28","Cachumba","Amor de Papel / Enamorado de Ti / En Libertad",85235
"2023-04-12 21:12","El Chapo: El Jefe y su Juicio","EP 1: El Fixer",0
"2023-04-12 21:12","Leo Mattioli","Me Preocupa, Sin Ti",1422
"2023-04-12 21:12","The La Planta","DISCOTEKA (feat. Locura Mix)",0
"2023-04-12 21:12","Los del Fuego","Jurabas Tu",0
"2023-04-12 21:12","Lolo OG","Azote - Remix",0
"2023-04-12 21:16","Banda Registrada","Usted Se Me Llevo la Vida",254053
"2023-04-12 21:17","Dale Q' Va","Te Esperé",10158
"2023-04-12 21:20","La Fiesta","Entre Tú y Mil Mares / Siempre Estoy Pensando en Ella",7250
"2023-04-12 21:20","La Fiesta","La Bella y la Bestia",200362
"2023-04-12 21:24","Q' Lokura","Manos de Tijera - En Vivo",258821
"2023-04-12 21:25","La K'onga","Perfecta",44334
"2023-04-12 21:29","Feid","La Pasamos CXBRXN",228640
"2023-04-12 21:29","Zion & Lennox","Qué bien se siente (feat. Farruko)",4937
"2023-04-12 21:29","Zion & Lennox","Otra vez (feat. J Balvin)",3390
"2023-04-12 21:33","Lennox","Prende en Fuego",217493
"2023-04-12 21:36","Zion & Lennox","Se puso feo",196600
"2023-04-12 21:40","Zion & Lennox","Embriágame (feat. Don Omar) - Remix",212978
"2023-04-12 21:44","Zion & Lennox","Tuyo y mío",212066
"2023-04-12 21:45","Zion & Lennox","La niña (feat. Plan B)",66553
"2023-04-12 21:45","Leo Mattioli","Carta Al Corazón",2584
"2023-04-12 21:46","Los del Fuego","Un Dia Sin Ti",52380
"2023-04-13 11:19","El Chapo: El Jefe y su Juicio","EP 1: El Fixer",0
"2023-04-13 11:23","Zion & Lennox","Embriágame",219426
"2023-04-13 11:27","Zion & Lennox","Bailando tú y yo",265973
"2023-04-13 11:32","Zion & Lennox","Mi tesoro (feat. Nicky Jam)",246653
"2023-04-13 11:35","Zion & Lennox","Tuyo y mío",212066
"2023-04-13 11:44","Zion & Lennox","Ni un minuto más",24543
"2023-04-13 11:44","Zion & Lennox","La niña (feat. Plan B)",68160
"2023-04-13 11:48","Zion & Lennox","Reggae reggae",28293
"2023-04-13 11:48","Zion & Lennox","Otra vez (feat. J Balvin)",209453
"2023-04-13 11:51","Big One","En La Intimidad | CROSSOVER #1",0
"2023-04-13 11:51","Tony Dize","El Doctorado",0
"2023-04-13 11:51","ROSALÍA","BESO",0
"2023-04-13 11:51","El Chapo: El Jefe y su Juicio","EP 1: El Fixer",767
"2023-04-13 11:51","Feid","Classy 101",0
"2023-04-13 11:51","Feid","Classy 101",501
"2023-04-13 11:51","Marshmello","El Merengue",0
"2023-04-13 11:51","Taiu","Rara Vez",1202
"2023-04-13 11:51","Taiu","Rara Vez",0
"2023-04-13 11:51","Daddy Yankee","Tu Príncipe",0
"2023-04-13 11:51","Daddy Yankee","Tu Príncipe",4545
"2023-04-13 11:51","Yng Lvcas","La Bebe - Remix",0
"2023-04-13 11:51","Zion & Lennox","Qué bien se siente (feat. Farruko)",165465
"2023-04-13 11:51","Don Omar","Dile",1323
"2023-04-13 11:51","Don Omar","Dile",563
"2023-04-13 11:51","Zion & Lennox","Berlin",0
"2023-04-13 11:55","Daddy Yankee","Llamado de Emergencia",239920
"2023-04-13 12:00","Zion","Zun Da Da",304091
"2023-04-13 12:04","Big Yamo","Tocarte Toa (2008 / Remix)",239068
"2023-04-13 12:17","Daddy Yankee","Tu Príncipe",205520
"2023-04-13 12:20","Tony Dize","Solos (feat. Plan B)",188826
"2023-04-13 12:21","Tito ""El Bambino""","Mi Cama Huele a Ti (feat. Zion & Lennox)",5703
"2023-04-13 12:25","Don Omar","La Vecinita",33964
"2023-04-13 12:25","La Factoria","Perdóname",242390
"2023-04-13 12:29","J Alvarez","Sexo, Sudor y Calor",250226
"2023-04-13 12:33","Daddy Yankee","Ella Me Levanto",209493
"2023-04-13 12:37","Aventura","Ella Y Yo - Featuring Don Omar",267786
"2023-04-13 12:41","Tony Dize","Quizas - Remix",240200
"2023-04-13 12:47","Zion","More",3740
"2023-04-13 12:47","Wisin & Yandel","Te Siento",259066
"2023-04-13 12:47","De La Ghetto","Sensacion Del Bloque",1524
"2023-04-13 12:47","Tito ""El Bambino""","Flow Natural",3883
"2023-04-13 12:47","Yandar & Yostin","Te Pintaron Pajaritos",497
"2023-04-13 12:47","Don Omar","Ojitos Chiquitos",1775
"2023-04-13 12:53","J Alvarez","La Pregunta",269591
"2023-04-13 12:57","Vico C","5 de Septiembre - Reggaeton Version",9213
"2023-04-13 12:57","Plan B","Es un Secreto",192120
"2023-04-13 13:01","Angel Y Khriz","Ven Bailalo - Reggaeton Mix",252773
"2023-04-13 13:04","Cheka","Nadie Sabe",204094
"2023-04-13 13:05","Golpe a Golpe","Estar Enamorado",22947
"2023-04-13 13:08","Don Omar","Hooka",181990
"2023-04-13 13:10","Wisin & Yandel","Me Estas Tentando",162920
"2023-04-13 13:11","Trebol Clan","Agárrala - Remix",2701
"2023-04-13 13:11","Dyland & Lenny","Nadie Te Amará Como Yo (Remix) (feat. Zion & Arcángel)",1276
"2023-04-13 13:11","El Roockie","Sigue Bailando Mi Amor",872
"2023-04-13 13:11","Angel Y Khriz","Na De Na",970
"2023-04-13 13:11","The Noise","Me Pones en Tensión",2773
"2023-04-13 13:15","Alex Gargolas","Luna",51444
"2023-04-13 13:15","R.K.M & Ken-Y","Igual Que Ayer",232560
"2023-04-13 13:18","Wolfine","Escápate Conmigo - Remix",167418
"2023-04-13 13:22","Eddie Dee","Amor De Pobre",235755
"2023-04-13 13:27","Magnate","Dile a Ella",276926
"2023-04-13 13:27","Erre XI","Carita Bonita",37896
"2023-04-13 13:31","Wisin & Yandel","Nadie Como Tu",222866
"2023-04-13 13:35","Arcángel","Por Amar A Ciegas",234026
"2023-04-13 13:35","R.K.M & Ken-Y","Te Regalo Amores",13923
"2023-04-13 13:39","Alkilados","Solitaria",218130
"2023-04-13 13:43","Héctor ""El Father""","El Telefono",235760
"2023-04-13 13:44","Hector & Tito","Felina",37174
"2023-04-13 13:45","Yaga & Mackie","Aparentemente",1627
"2023-04-13 13:45","Plan B","Por Que Te Demoras?",115094
"2023-04-13 13:46","Yelsid","El Bus",1223
"2023-04-13 13:46","Alex Gargolas","Un Sueño",4197
"2023-04-13 13:47","Trebol Clan","No Le Temas A Él (feat. Héctor & Tito)",109430
"2023-04-14 12:25","El Chapo: El Jefe y su Juicio","EP 1: El Fixer",0
"2023-04-14 12:30","Dale Q' Va","Te Esperé",30538
"2023-04-14 12:30","Banda Registrada","Usted Se Me Llevo la Vida",254053
"2023-04-14 12:35","Q' Lokura","Manos de Tijera - En Vivo",258821
"2023-04-14 12:38","La K'onga","Perfecta",207450
"2023-04-14 12:41","Dale Q' Va","Te Esperé",168344
"2023-04-14 12:44","La Contra","En La Orilla de Mi Cama",190772
"2023-04-14 12:46","Banda XXI","Alguien A Quien Amaste - Cuarteto",938
"2023-04-14 12:46","La T y La M","Volando - En Vivo",2140
"2023-04-14 12:46","La Liga","Me Volvi a Enamorar",94912
"2023-04-14 12:47","La T y La M","Volando - En Vivo",62955
"2023-04-14 12:50","Banda XXI","Alguien A Quien Amaste - Cuarteto",162408
"2023-04-14 12:52","La K'onga","No Se Va",134737
"2023-04-17 11:40","El Chapo: El Jefe y su Juicio","EP 1: El Fixer",0
"2023-04-17 11:40","Job Interview Preparation Simplified","How to deal with unexpected interview questions",0
"2023-04-17 11:44","Farruko","Obsesionado",211813
"2023-04-17 11:45","KAROL G","X SI VOLVEMOS",20550
"2023-04-17 11:49","Yandel","Nunca Me Olvides",241560
"2023-04-17 11:54","Zion & Lennox","Qué bien se siente (feat. Farruko)",283720
"2023-04-17 11:57","Nicky Jam","El Amante (feat. Ozuna & Bad Bunny) - Remix",225520
"2023-04-17 11:58","KAROL G","CAIRO",13677
"2023-04-17 11:58","Feid","Feliz Cumpleaños Ferxxo",3733
"2023-04-17 11:58","Chris Lebron","Desde Mis Ojos - Remix",2668
"2023-04-17 12:01","Manuel Turizo","Esclavo de Tus Besos",219302
"2023-04-17 12:05","Yandel","Encantadora",240093
"2023-04-17 12:09","Zion & Lennox","Mi tesoro (feat. Nicky Jam)",246653
"2023-04-17 12:11","Daddy Yankee","Si Supieras",67941
"2023-04-17 12:14","Wisin & Yandel","Nadie Como Tu",222866
"2023-04-17 12:15","Amenazzy","Baby",51030
"2023-04-17 12:19","J Balvin","No Es Justo",250840
"2023-04-17 12:22","Manuel Turizo","Esperándote",182928
"2023-04-17 13:09","Job Interview Preparation Simplified","How to deal with unexpected interview questions",0
"2023-04-17 13:10","Manuel Turizo","Esperándote",16886
"2023-04-17 13:11","Job Interview Preparation Simplified","How to deal with unexpected interview questions",0
"2023-04-17 13:15","Zion & Lennox","La player (Bandolera)",249608
"2023-04-17 13:19","Farruko","Intimidad",242813
"2023-04-17 13:19","KAROL G","PROVENZA",24216
"2023-04-17 13:20","Job Interview Preparation Simplified","How to deal with unexpected interview questions",0
"2023-04-17 13:23","Yandel","Mi Religión",237613
"2023-04-17 13:26","Tony Dize","Solos (feat. Plan B)",188826
"2023-04-17 13:31","IAmChino","Ay Mi Dios",252003
"2023-04-17 13:34","Manuel Turizo","Quiéreme Mientras Se Pueda",191945
"2023-04-17 13:34","Job Interview Preparation Simplified","How to deal with unexpected interview questions",0
"2023-04-17 13:35","Zion & Lennox","Embriágame",39264
"2023-04-17 13:35","Job Interview Preparation Simplified","How to deal with unexpected interview questions",0
"2023-04-17 13:38","Farruko","Inolvidable",219043
"2023-04-17 13:41","Chris Lebron","La Jaula Perfecta",144767
"2023-04-17 13:43","Job Interview Preparation Simplified","How to deal with unexpected interview questions",0
"2023-04-17 13:45","Wisin & Yandel","Te Siento",259066
"2023-04-17 13:49","Tony Dize","Quizas - Remix",240200
"2023-04-17 13:52","Wolfine","Le Pido A Dios",168466
"2023-04-17 13:55","Manuel Turizo","La Nota",216107
"2023-04-17 14:00","Zion & Lennox","Bailando tú y yo",265973
"2023-04-17 14:04","Daddy Yankee","Noche De Entierro",263293
"2023-04-17 14:07","CNCO","Dejaría Todo",188598
"2023-04-17 14:11","Wisin & Yandel","Besos Moja2",229064
"2023-04-17 14:15","Tony Dize","Si No Te Tengo (feat. Farruko)",251573
"2023-04-17 14:18","Héctor ""El Father""","El Telefono",102728
"2023-04-17 14:49","Zion & Lennox","Tuyo y mío",1483
"2023-04-17 14:49","Zion & Lennox","Se puso feo",7
"2023-04-17 14:49","Anuel AA","Hipócrita",581
"2023-04-17 14:49","Piso 21","Me llamas (feat. Maluma) - Remix",5121
"2023-04-17 14:49","Ozuna","Devuelveme",1077
"2023-04-17 14:49","Job Interview Preparation Simplified","How to deal with unexpected interview questions",0
"2023-04-17 14:50","Piso 21","Los Cachos",1266
"2023-04-17 14:53","KAROL G","Tusa",201920
"2023-04-17 14:56","Farruko","Besas Tan Bien - Bonus Track",184215
"2023-04-17 14:56","Zion & Lennox","Qué bien se siente (feat. Farruko)",24032
"2023-04-17 14:57","Job Interview Preparation Simplified","How to deal with unexpected interview questions",0
"2023-04-18 11:10","Job Interview Preparation Simplified","How to deal with unexpected interview questions",0
"2023-04-18 11:13","Leo Mattioli","Carta Al Corazón",68560
"2023-04-18 11:16","Los del Fuego","Un Dia Sin Ti",199810
"2023-04-18 11:19","El Gordo Luis","Los Infieles",198066
"2023-04-18 11:22","La Contra","No Me Enseñaste",182206
"2023-04-18 11:25","Trinidad","Contigo Me Gusta",174760
"2023-04-18 11:29","Mario Pereyra y Su Banda","Sólo Heridas (En Vivo)",37197
"2023-04-18 11:29","Los Cadiz","Antes",213864
"2023-04-18 11:34","Leo Mattioli","Amantes Desiguales",297293
"2023-04-18 11:37","Los del Fuego","Sabes",191660
"2023-04-18 11:41","Grupo Trinidad","Conmigo Te Gustó",193080
"2023-04-18 11:44","La Contra","Adicto a Tu Piel",199399
"2023-04-18 11:47","Trinidad","La Piel Bien Caliente",165706
"2023-04-18 11:51","Los Cadiz","Tu Sombra en Mi",235546
"2023-04-18 11:53","Mario Pereyra y Su Banda","Hasta el Sol de Hoy (En Vivo)",137786
"2023-04-18 11:54","Leo Mattioli","Quédate Tranquila",80880
"2023-04-18 11:58","Los del Fuego","Entre el Cielo Vos y Yo",197616
"2023-04-18 12:00","Dalila","Te Perdoné Tantas Veces",143813
"2023-04-18 12:03","La Contra","En La Orilla de Mi Cama",190772
"2023-04-18 12:07","Trinidad","Los Secretos De Mi Almohada",198053
"2023-04-18 12:10","Los Cadiz","Si fuera facil",220773
"2023-04-18 12:12","Mario Pereyra y Su Banda","Dile Tú (En Vivo)",105973
"2023-04-18 12:15","Leo Mattioli","Me Preocupa, Sin Ti",187440
"2023-04-18 12:18","Los del Fuego","Donde Estas Corazón",176587
"2023-04-18 12:21","Grupo Trinidad","Pechos Calientes",182040
"2023-04-18 12:24","La Contra","Bum, Bum, Bum",181870
"2023-04-18 12:28","Trinidad","No Puedo Con Otra",209720
"2023-04-18 12:31","Los Cadiz","Si un Amor Se Va",207333
"2023-04-18 12:34","Mario Pereyra y Su Banda","Nada",186435
"2023-04-18 12:37","Leo Mattioli","Como Podré",144626
"2023-04-18 12:40","Los del Fuego","Después de Ti",219977
"2023-04-18 12:43","Grupo Trinidad","Me Vas a Extrañar",172320
"2023-04-18 12:47","La Contra","Otro Día Más Sin Verte",245877
"2023-04-18 12:50","Sergio Torres","Mi Celosa Hermosa",183950
"2023-04-18 12:54","Los Cadiz","Dudas",219611
"2023-04-18 12:56","Mario Pereyra y Su Banda","Eres Mi Canción (En Vivo)",95893
"2023-04-18 12:57","Leo Mattioli","Quiero Yo Saber",72786
"2023-04-18 13:00","Los del Fuego","Y Tu Te Vas",202385
"2023-04-18 13:03","Grupo Trinidad","Cada Vez Te Quiero Más",151240
"2023-04-18 13:17","Sergio Torres","Piropo",1777
"2023-04-18 13:17","La Contra","Sal de Mi Vida",164090
"2023-04-18 13:20","Los Cadiz","Te Voy a Amar",200071
"2023-04-18 13:23","Mario Pereyra y Su Banda","Conciencia",214480
"2023-04-18 13:25","Leo Mattioli","Con El No Soportás",86133
"2023-04-18 13:28","Los del Fuego","Y Ahora Que Hago",178834
"2023-04-18 13:32","Grupo Trinidad","El No Va a Venir",229880
"2023-04-18 13:35","La Contra","Quitémonos la Ropa",184062
"2023-04-18 13:36","Sergio Torres","Díganle",73699
"2023-04-18 18:16","Los Leales","Un Velero Llamado Libertad",1472
"2023-04-18 18:16","Job Interview Preparation Simplified","How to deal with unexpected interview questions",0
"2023-04-18 18:17","Leo Mattioli","Si Tú Te Vas",88986
"2023-04-18 18:20","La Contra","No Me Enseñaste",182206
"2023-04-18 18:24","La Fiesta","La Bella y la Bestia",200362
"2023-04-18 18:25","Leo Mattioli","Carta Al Corazón",68560
"2023-04-18 18:29","Los Cadiz","Tu Sombra en Mi",235546
"2023-04-18 18:29","La Sonora Master","si no es muy tarde",4701
"2023-04-20 11:46","Bizarrap","Snow Tha Product: Bzrp Music Sessions, Vol. 39",0
"2023-04-20 12:28","La Hora Perturbadora","Entrevistamos a un VAMPIRO REAL 🧛🏽‍♂️",1541237
"2023-04-20 17:38","Bizarrap","Snow Tha Product: Bzrp Music Sessions, Vol. 39",0
"2023-04-20 17:40","Bizarrap","Snow Tha Product: Bzrp Music Sessions, Vol. 39",0
"2023-04-20 17:55","Bizarrap","Snow Tha Product: Bzrp Music Sessions, Vol. 39",0
"2023-04-20 17:57","La Hora Perturbadora","Entrevistamos a un VAMPIRO REAL 🧛🏽‍♂️",1121194
"2023-04-21 09:25","Bizarrap","Snow Tha Product: Bzrp Music Sessions, Vol. 39",0
"2023-04-21 09:25","Comedia ","Santi Korovsky",0
"2023-04-21 09:26","Yng Lvcas","La Bebe - Remix",3633
"2023-04-21 09:27","Yng Lvcas","La Bebe - Remix",0
"2023-04-21 09:39","Big One","En La Intimidad | CROSSOVER #1",0
"2023-04-21 09:39","Tony Dize","El Doctorado",0
"2023-04-21 09:39","Feid","Classy 101",0
"2023-04-21 09:39","Feid","Classy 101",1932
"2023-04-21 09:39","Plan B","Candy",0
"2023-04-21 09:39","J Alvarez","Sexo, Sudor y Calor",3021
"2023-04-21 09:39","Taiu","Rara Vez",0
"2023-04-21 09:39","Mora","LA INOCENTE",0
"2023-04-21 09:39","Yng Lvcas","La Bebe - Remix",2496
"2023-04-21 09:39","Yng Lvcas","La Bebe - Remix",0
"2023-04-21 09:39","Don Omar","Dile",973
"2023-04-21 09:39","Don Omar","Dile",0
"2023-04-21 09:43","Plan B","Candy",207500
"2023-04-21 09:46","Wolfine","Escápate Conmigo - Remix",167418
"2023-04-21 09:49","Hector & Tito","Baila Morena (with Luny Tunes, Noriega) - Remix",187080
"2023-04-21 09:53","J Alvarez","Sexo, Sudor y Calor",250226
"2023-04-21 09:57","Wisin & Yandel","Besos Mojados",255699
"2023-04-22 13:31","Yng Lvcas","La Bebe - Remix",0
"2023-04-22 13:32","Yng Lvcas","La Bebe - Remix",0
"2023-04-22 13:33","Arcángel","La Jumpa",55858
"2023-04-22 13:35","Bizarrap","Arcángel: Bzrp Music Sessions, Vol. 54",127590
"2023-04-22 13:40","Banda Registrada","Usted Se Me Llevo la Vida",254053
"2023-04-22 13:42","Dale Q' Va","Te Esperé",168344
"2023-04-22 13:45","La Contra","No Me Enseñaste",182206
"2023-04-22 13:46","Tyago Griffo","Respetemos el duelo",38317
"2023-04-22 13:49","La Fiesta","La Bella y la Bestia",200362
"2023-04-22 13:50","La Fiesta","La Bella y la Bestia",13091
"2023-04-22 13:54","Q' Lokura","Manos de Tijera - En Vivo",258821
"2023-04-22 13:58","La Contra","No Me Enseñaste",28625
"2023-04-22 13:58","La K'onga","No Se Va",220753
"2023-04-22 14:04","Boza","Ella - Remix",330477
"2023-04-22 14:07","Ozuna","Hey Mor",196600
"2023-04-22 14:10","Boza","Hecha Pa' Mi",181437
"2023-04-22 14:14","La Liga","Entre Vos Yo y el Cielo",263955
"2023-04-22 14:16","Damián Córdoba","Q' Tal",113580
"2023-04-22 14:24","Rei","Tu Turrito",149983
"2023-04-22 14:39","Tru La La","Más",244900
"2023-04-22 14:43","La K'onga","No Se Va",220753
"2023-04-22 14:46","La Fiesta","La Bella y la Bestia",200362
"2023-04-22 14:49","Luck Ra","Ya No Vuelvas (Versión Cuarteto)",204000
"2023-04-22 14:54","Banda Registrada","Usted Se Me Llevo la Vida",254053
"2023-04-22 14:58","Q' Lokura","Manos de Tijera - En Vivo",258821
"2023-04-22 15:01","Dale Q' Va","Te Esperé",168344
"2023-04-22 15:04","La Nueva Luna","Todo Me Recuerda a Ti",197880
"2023-04-22 15:08","La K'onga","Perfecta",207450
"2023-04-22 15:11","La Fiesta","Entre Tú y Mil Mares / Siempre Estoy Pensando en Ella",217893
"2023-04-22 15:16","Sabroso","Muero (feat. Eugenia Quevedo)",264563
"2023-04-22 15:19","Ulises Bueno","Eras Tu",228239
"2023-04-22 15:23","Q' Lokura","200 Copas",237738
"2023-04-22 15:27","Dale Q' Va","Tú",192853
"2023-04-22 15:31","La Nueva Luna","Como Fui a Enamorarme de Ti",245853
"2023-04-22 15:34","La K'onga","Convénceme",190045
"2023-04-22 15:37","La Fiesta","Amor de Madrugada",192453
"2023-04-22 15:40","El Loco Amato","Castillo de Arena / Me Quieres Olvidar - En Vivo",178816
"2023-04-22 15:45","Rodrigo","Como Le Digo",313546
"2023-04-22 15:49","Q' Lokura","Yo Era",196833
"2023-04-22 15:52","Dale Q' Va","Broche de Oro - En Vivo",228388
"2023-04-22 15:57","La Nueva Luna","No Me Lo Creo",285160
"2023-04-22 16:00","La K'onga","Me Vas A Ver",189709
"2023-04-22 16:01","La Fiesta","Mi Última Carta",20696
"2023-04-22 16:05","Ulises Bueno","Intento",233560
"2023-04-22 16:08","Los Cadiz","Si un Amor Se Va",207333
"2023-04-22 16:12","Banda XXI","Mi Primavera",224320
"2023-04-22 16:16","Luck Ra","Te Mentiría (Versión Cuarteto)",213333
"2023-04-22 16:19","La Nueva Luna","Y Ahora Te Vas",230213
"2023-04-22 16:23","La K'onga","Si Me Dices Que Si",196853
"2023-04-22 16:26","La Fiesta","Rosa y Espina",214613
"2023-04-22 16:30","Ulises Bueno","Me Levanté",208709
"2023-04-22 16:36","Rodrigo","Ocho Cuarenta",354626
"2023-04-22 16:39","Banda XXI","Cuando Me Enamoro",174869
"2023-04-22 16:43","Dale Q' Va","Puño de Diamantes",251939
"2023-04-22 16:46","La Nueva Luna","Te Vas a Arrepentir",203600
"2023-04-22 16:50","La K'onga","Olvídate (Remix)",199169
"2023-04-22 16:53","La Fiesta","Y Estabas Contentísima",236293
"2023-04-22 16:56","Ulises Bueno","La Magia",178751
"2023-04-22 16:59","Tyago Griffo","Respetemos el duelo",174140
"2023-04-22 17:02","Banda XXI","Alguien A Quien Amaste - Cuarteto",162408
"2023-04-22 17:06","Sabroso","Si Esta Casa Hablara",235280
"2023-04-22 17:09","La Nueva Luna","Enamorado de ti",197400
"2023-04-22 17:13","La K'onga","El Mismo Aire",209414
"2023-04-22 17:16","La Fiesta","Tu Fotografía",193400
"2023-04-22 17:21","Ulises Bueno","Ahora Mírame",274259
"2023-04-22 17:24","Damián Córdoba","Q' Tal",190506
"2023-04-22 17:27","Banda XXI","Cómo Hago",220499
"2023-04-22 17:31","Dale Q' Va","Mi Marciana - En Vivo",232192
"2023-04-22 17:36","La Nueva Luna","Si Te Vas",254493
"2023-04-22 17:39","La K'onga","No Se Va",220753
"2023-04-22 17:42","Matías Valdez","No Te Vayas",139163
"2023-04-22 17:45","Dale Q' Va","Tú",23465
"2023-04-22 17:45","La Fiesta","La Bella y la Bestia",200362
"2023-04-22 17:47","Leo Mattioli","Quédate Tranquila",80880
"2023-04-22 17:50","Ke Personajes","Ya No Siento Nada",12961
"2023-04-22 17:50","Los del Fuego","Un Dia Sin Ti",199810
"2023-04-22 17:53","La Contra","No Me Enseñaste",182206
"2023-04-22 17:57","Trinidad","Los Secretos De Mi Almohada",198053
"2023-04-22 18:00","Los Cadiz","Antes",213864
"2023-04-22 18:02","Mario Pereyra y Su Banda","Sólo Heridas (En Vivo)",85933
"2023-04-22 18:03","Leo Mattioli","Carta Al Corazón",68560
"2023-04-22 18:06","Los del Fuego","Sobreviviendo",185091
"2023-04-22 18:09","Mario Luis","Voy a Olvidarme de Mí",196414
"2023-04-22 18:13","La Contra","Adicto a Tu Piel",199399
"2023-04-22 18:15","Trinidad","La Piel Bien Caliente",165706
"2023-04-22 18:16","Los Cadiz","Si un Amor Se Va",32825
"2023-04-22 18:21","Leo Mattioli","Amantes Desiguales",297293
"2023-04-22 18:25","Los del Fuego","Después de Ti",219977
"2023-04-22 18:29","La Nueva Luna","No Llores",253373
"2023-04-22 18:32","La Contra","En La Orilla de Mi Cama",190772
"2023-04-22 18:35","Trinidad","Contigo Me Gusta",174760
"2023-04-22 18:39","Los Cadiz","Si fuera facil",220773
"2023-04-22 18:41","Grupo Trinidad","Cada Vez Te Quiero Más",151240
"2023-04-22 18:43","Leo Mattioli","Yo Que Te Amé",92893
"2023-04-22 18:46","Los del Fuego","Y Tu Te Vas",202385
"2023-04-22 18:48","Mario Pereyra y Su Banda","Dile Tú (En Vivo)",105973
"2023-04-22 18:51","La Contra","Bum, Bum, Bum",181870
"2023-04-22 18:54","Trinidad","No Puedo Con Otra",209720
"2023-04-22 18:58","Los Cadiz","Tu Sombra en Mi",235546
"2023-04-22 19:01","Grupo Trinidad","Conmigo Te Gustó",193080
"2023-04-22 19:04","Leo Mattioli","Como Podré",144626
"2023-04-22 19:07","Los del Fuego","Y Ahora Que Hago",178834
"2023-04-22 19:08","Mario Pereyra y Su Banda","Noche de Estrellas (En Vivo)",61200
